Ano,Estado,Mes,Numero,Regiao,Mes_int,Trimestre
2004,Maranhão,Fevereiro,22,NE,2,Q1
2005,Maranhão,Fevereiro,56,NE,2,Q1
2006,Maranhão,Fevereiro,22,NE,2,Q1
2007,Maranhão,Fevereiro,13,NE,2,Q1
2008,Maranhão,Fevereiro,45,NE,2,Q1
2009,Maranhão,Fevereiro,20,NE,2,Q1
2010,Maranhão,Fevereiro,93,NE,2,Q1
2011,Maranhão,Fevereiro,9,NE,2,Q1
2012,Maranhão,Fevereiro,46,NE,2,Q1
2013,Maranhão,Fevereiro,62,NE,2,Q1
2014,Maranhão,Fevereiro,29,NE,2,Q1
2015,Maranhão,Fevereiro,95,NE,2,Q1
2016,Maranhão,Fevereiro,318,NE,2,Q1
2017,Maranhão,Fevereiro,47,NE,2,Q1
1998,Maranhão,Março,0,NE,3,Q1
1999,Maranhão,Março,17,NE,3,Q1
2000,Maranhão,Março,6,NE,3,Q1
2001,Maranhão,Março,0,NE,3,Q1
2002,Maranhão,Março,16,NE,3,Q1
2003,Maranhão,Março,16,NE,3,Q1
2004,Maranhão,Março,18,NE,3,Q1
2005,Maranhão,Março,9,NE,3,Q1
2006,Maranhão,Março,14,NE,3,Q1
2007,Maranhão,Março,52,NE,3,Q1
2008,Maranhão,Março,4,NE,3,Q1
2009,Maranhão,Março,33,NE,3,Q1
2010,Maranhão,Março,82,NE,3,Q1
2011,Maranhão,Março,22,NE,3,Q1
2012,Maranhão,Março,49,NE,3,Q1
2013,Maranhão,Março,30,NE,3,Q1
2014,Maranhão,Março,59,NE,3,Q1
2015,Maranhão,Março,53,NE,3,Q1
2016,Maranhão,Março,113,NE,3,Q1
2017,Maranhão,Março,32,NE,3,Q1
1998,Maranhão,Abril,0,NE,4,Q2
1999,Maranhão,Abril,4,NE,4,Q2
2000,Maranhão,Abril,6,NE,4,Q2
2001,Maranhão,Abril,2,NE,4,Q2
2002,Maranhão,Abril,28,NE,4,Q2
2003,Maranhão,Abril,79,NE,4,Q2
2004,Maranhão,Abril,44,NE,4,Q2
2005,Maranhão,Abril,43,NE,4,Q2
2006,Maranhão,Abril,9,NE,4,Q2
2007,Maranhão,Abril,5,NE,4,Q2
2008,Maranhão,Abril,26,NE,4,Q2
2009,Maranhão,Abril,14,NE,4,Q2
2010,Maranhão,Abril,128,NE,4,Q2
2011,Maranhão,Abril,37,NE,4,Q2
2012,Maranhão,Abril,97,NE,4,Q2
2013,Maranhão,Abril,62,NE,4,Q2
2014,Maranhão,Abril,78,NE,4,Q2
2015,Maranhão,Abril,119,NE,4,Q2
2016,Maranhão,Abril,113,NE,4,Q2
2017,Maranhão,Abril,91,NE,4,Q2
1998,Maranhão,Maio,0,NE,5,Q2
1999,Maranhão,Maio,3,NE,5,Q2
2000,Maranhão,Maio,28,NE,5,Q2
2001,Maranhão,Maio,21,NE,5,Q2
2002,Maranhão,Maio,71,NE,5,Q2
2003,Maranhão,Maio,60,NE,5,Q2
2004,Maranhão,Maio,145,NE,5,Q2
2005,Maranhão,Maio,74,NE,5,Q2
2006,Maranhão,Maio,5,NE,5,Q2
2007,Maranhão,Maio,73,NE,5,Q2
2008,Maranhão,Maio,26,NE,5,Q2
2009,Maranhão,Maio,19,NE,5,Q2
2010,Maranhão,Maio,273,NE,5,Q2
2011,Maranhão,Maio,73,NE,5,Q2
2012,Maranhão,Maio,286,NE,5,Q2
2013,Maranhão,Maio,100,NE,5,Q2
2014,Maranhão,Maio,148,NE,5,Q2
2015,Maranhão,Maio,194,NE,5,Q2
2016,Maranhão,Maio,206,NE,5,Q2
2017,Maranhão,Maio,142,NE,5,Q2
1998,Maranhão,Junho,78,NE,6,Q2
1999,Maranhão,Junho,32,NE,6,Q2
2000,Maranhão,Junho,94,NE,6,Q2
2001,Maranhão,Junho,100,NE,6,Q2
2002,Maranhão,Junho,230,NE,6,Q2
2003,Maranhão,Junho,338,NE,6,Q2
2004,Maranhão,Junho,706,NE,6,Q2
2005,Maranhão,Junho,529,NE,6,Q2
2006,Maranhão,Junho,131,NE,6,Q2
2007,Maranhão,Junho,515,NE,6,Q2
2008,Maranhão,Junho,235,NE,6,Q2
2009,Maranhão,Junho,279,NE,6,Q2
2010,Maranhão,Junho,494,NE,6,Q2
2011,Maranhão,Junho,602,NE,6,Q2
2012,Maranhão,Junho,915,NE,6,Q2
2013,Maranhão,Junho,498,NE,6,Q2
2014,Maranhão,Junho,812,NE,6,Q2
2015,Maranhão,Junho,887,NE,6,Q2
2016,Maranhão,Junho,709,NE,6,Q2
2017,Maranhão,Junho,885,NE,6,Q2
1998,Maranhão,Julho,274,NE,7,Q3
1999,Maranhão,Julho,258,NE,7,Q3
2000,Maranhão,Julho,233,NE,7,Q3
2001,Maranhão,Julho,549,NE,7,Q3
2002,Maranhão,Julho,1271,NE,7,Q3
2003,Maranhão,Julho,1103,NE,7,Q3
2004,Maranhão,Julho,1366,NE,7,Q3
2005,Maranhão,Julho,1152,NE,7,Q3
2006,Maranhão,Julho,512,NE,7,Q3
2007,Maranhão,Julho,1205,NE,7,Q3
2008,Maranhão,Julho,502,NE,7,Q3
2009,Maranhão,Julho,972,NE,7,Q3
2010,Maranhão,Julho,2323,NE,7,Q3
2011,Maranhão,Julho,1024,NE,7,Q3
2012,Maranhão,Julho,3548,NE,7,Q3
2013,Maranhão,Julho,1111,NE,7,Q3
2014,Maranhão,Julho,2068,NE,7,Q3
2015,Maranhão,Julho,1642,NE,7,Q3
2016,Maranhão,Julho,2096,NE,7,Q3
2017,Maranhão,Julho,2521,NE,7,Q3
1998,Maranhão,Agosto,1176,NE,8,Q3
1999,Maranhão,Agosto,895,NE,8,Q3
2000,Maranhão,Agosto,839,NE,8,Q3
2001,Maranhão,Agosto,2037,NE,8,Q3
2002,Maranhão,Agosto,3481,NE,8,Q3
2003,Maranhão,Agosto,2023,NE,8,Q3
2004,Maranhão,Agosto,1889,NE,8,Q3
2005,Maranhão,Agosto,2239,NE,8,Q3
2006,Maranhão,Agosto,1382,NE,8,Q3
2007,Maranhão,Agosto,8409,NE,8,Q3
2008,Maranhão,Agosto,713,NE,8,Q3
2009,Maranhão,Agosto,1766,NE,8,Q3
2010,Maranhão,Agosto,6353,NE,8,Q3
2011,Maranhão,Agosto,2138,NE,8,Q3
2012,Maranhão,Agosto,10395,NE,8,Q3
2013,Maranhão,Agosto,2098,NE,8,Q3
2014,Maranhão,Agosto,5592,NE,8,Q3
2015,Maranhão,Agosto,5428,NE,8,Q3
2016,Maranhão,Agosto,3723,NE,8,Q3
2017,Maranhão,Agosto,3875,NE,8,Q3
1998,Maranhão,Setembro,3935,NE,9,Q3
1999,Maranhão,Setembro,1739,NE,9,Q3
2000,Maranhão,Setembro,1365,NE,9,Q3
2001,Maranhão,Setembro,4618,NE,9,Q3
2002,Maranhão,Setembro,3181,NE,9,Q3
2003,Maranhão,Setembro,5878,NE,9,Q3
2004,Maranhão,Setembro,4673,NE,9,Q3
2005,Maranhão,Setembro,6292,NE,9,Q3
2006,Maranhão,Setembro,2907,NE,9,Q3
2007,Maranhão,Setembro,8524,NE,9,Q3
2008,Maranhão,Setembro,2761,NE,9,Q3
2009,Maranhão,Setembro,2404,NE,9,Q3
2010,Maranhão,Setembro,9795,NE,9,Q3
2011,Maranhão,Setembro,4632,NE,9,Q3
2012,Maranhão,Setembro,7626,NE,9,Q3
2013,Maranhão,Setembro,3880,NE,9,Q3
2014,Maranhão,Setembro,4373,NE,9,Q3
2015,Maranhão,Setembro,6423,NE,9,Q3
2016,Maranhão,Setembro,3166,NE,9,Q3
2017,Maranhão,Setembro,14825,NE,9,Q3
1998,Maranhão,Outubro,5137,NE,10,Q4
1999,Maranhão,Outubro,3208,NE,10,Q4
2000,Maranhão,Outubro,2654,NE,10,Q4
2001,Maranhão,Outubro,6661,NE,10,Q4
2002,Maranhão,Outubro,5182,NE,10,Q4
2003,Maranhão,Outubro,6085,NE,10,Q4
2004,Maranhão,Outubro,3604,NE,10,Q4
2005,Maranhão,Outubro,6472,NE,10,Q4
2006,Maranhão,Outubro,3024,NE,10,Q4
2007,Maranhão,Outubro,4772,NE,10,Q4
2008,Maranhão,Outubro,3498,NE,10,Q4
2009,Maranhão,Outubro,1861,NE,10,Q4
2010,Maranhão,Outubro,3228,NE,10,Q4
2011,Maranhão,Outubro,2404,NE,10,Q4
2012,Maranhão,Outubro,5000,NE,10,Q4
2013,Maranhão,Outubro,2918,NE,10,Q4
2014,Maranhão,Outubro,5812,NE,10,Q4
2015,Maranhão,Outubro,6746,NE,10,Q4
2016,Maranhão,Outubro,5351,NE,10,Q4
2017,Maranhão,Outubro,6011,NE,10,Q4
1998,Maranhão,Novembro,2237,NE,11,Q4
1999,Maranhão,Novembro,1494,NE,11,Q4
2000,Maranhão,Novembro,2267,NE,11,Q4
2001,Maranhão,Novembro,3525,NE,11,Q4
2002,Maranhão,Novembro,5830,NE,11,Q4
2003,Maranhão,Novembro,4929,NE,11,Q4
2004,Maranhão,Novembro,6398,NE,11,Q4
2005,Maranhão,Novembro,4769,NE,11,Q4
2006,Maranhão,Novembro,2004,NE,11,Q4
2007,Maranhão,Novembro,2297,NE,11,Q4
2008,Maranhão,Novembro,2331,NE,11,Q4
2009,Maranhão,Novembro,5000,NE,11,Q4
2010,Maranhão,Novembro,4005,NE,11,Q4
2011,Maranhão,Novembro,2261,NE,11,Q4
2012,Maranhão,Novembro,2010,NE,11,Q4
2013,Maranhão,Novembro,2529,NE,11,Q4
2014,Maranhão,Novembro,3869,NE,11,Q4
2015,Maranhão,Novembro,4350,NE,11,Q4
2016,Maranhão,Novembro,3982,NE,11,Q4
2017,Maranhão,Novembro,2300,NE,11,Q4
1998,Maranhão,Dezembro,1399,NE,12,Q4
1999,Maranhão,Dezembro,1001,NE,12,Q4
2000,Maranhão,Dezembro,1461,NE,12,Q4
2001,Maranhão,Dezembro,1296,NE,12,Q4
2002,Maranhão,Dezembro,2165,NE,12,Q4
2003,Maranhão,Dezembro,2424,NE,12,Q4
2004,Maranhão,Dezembro,3255,NE,12,Q4
2005,Maranhão,Dezembro,1660,NE,12,Q4
2006,Maranhão,Dezembro,1052,NE,12,Q4
2007,Maranhão,Dezembro,800,NE,12,Q4
2008,Maranhão,Dezembro,1101,NE,12,Q4
2009,Maranhão,Dezembro,1768,NE,12,Q4
2010,Maranhão,Dezembro,1803,NE,12,Q4
2011,Maranhão,Dezembro,1629,NE,12,Q4
2012,Maranhão,Dezembro,1296,NE,12,Q4
2013,Maranhão,Dezembro,2692,NE,12,Q4
2014,Maranhão,Dezembro,2400,NE,12,Q4
2015,Maranhão,Dezembro,3706,NE,12,Q4
2016,Maranhão,Dezembro,1577,NE,12,Q4
1998,Mato Grosso,Janeiro,0,CO,1,Q1
1999,Mato Grosso,Janeiro,39,CO,1,Q1
2000,Mato Grosso,Janeiro,44,CO,1,Q1
2001,Mato Grosso,Janeiro,44,CO,1,Q1
2002,Mato Grosso,Janeiro,172,CO,1,Q1
2003,Mato Grosso,Janeiro,896,CO,1,Q1
2004,Mato Grosso,Janeiro,301,CO,1,Q1
2005,Mato Grosso,Janeiro,438,CO,1,Q1
2006,Mato Grosso,Janeiro,947,CO,1,Q1
2007,Mato Grosso,Janeiro,476,CO,1,Q1
2008,Mato Grosso,Janeiro,245,CO,1,Q1
2009,Mato Grosso,Janeiro,527,CO,1,Q1
2010,Mato Grosso,Janeiro,298,CO,1,Q1
2011,Mato Grosso,Janeiro,171,CO,1,Q1
2012,Mato Grosso,Janeiro,166,CO,1,Q1
2013,Mato Grosso,Janeiro,269,CO,1,Q1
2014,Mato Grosso,Janeiro,315,CO,1,Q1
2015,Mato Grosso,Janeiro,960,CO,1,Q1
2016,Mato Grosso,Janeiro,374,CO,1,Q1
2017,Mato Grosso,Janeiro,482,CO,1,Q1
1998,Mato Grosso,Fevereiro,0,CO,2,Q1
1999,Mato Grosso,Fevereiro,28,CO,2,Q1
2000,Mato Grosso,Fevereiro,35,CO,2,Q1
2001,Mato Grosso,Fevereiro,54,CO,2,Q1
2002,Mato Grosso,Fevereiro,22,CO,2,Q1
2003,Mato Grosso,Fevereiro,592,CO,2,Q1
2004,Mato Grosso,Fevereiro,272,CO,2,Q1
2005,Mato Grosso,Fevereiro,871,CO,2,Q1
2006,Mato Grosso,Fevereiro,383,CO,2,Q1
2007,Mato Grosso,Fevereiro,213,CO,2,Q1
2008,Mato Grosso,Fevereiro,180,CO,2,Q1
2009,Mato Grosso,Fevereiro,248,CO,2,Q1
2010,Mato Grosso,Fevereiro,431,CO,2,Q1
2011,Mato Grosso,Fevereiro,119,CO,2,Q1
2012,Mato Grosso,Fevereiro,193,CO,2,Q1
2013,Mato Grosso,Fevereiro,375,CO,2,Q1
2014,Mato Grosso,Fevereiro,199,CO,2,Q1
2015,Mato Grosso,Fevereiro,542,CO,2,Q1
2016,Mato Grosso,Fevereiro,1050,CO,2,Q1
2017,Mato Grosso,Fevereiro,337,CO,2,Q1
1998,Mato Grosso,Março,0,CO,3,Q1
1999,Mato Grosso,Março,18,CO,3,Q1
2000,Mato Grosso,Março,60,CO,3,Q1
2001,Mato Grosso,Março,24,CO,3,Q1
2002,Mato Grosso,Março,103,CO,3,Q1
2003,Mato Grosso,Março,554,CO,3,Q1
2004,Mato Grosso,Março,743,CO,3,Q1
2005,Mato Grosso,Março,362,CO,3,Q1
2006,Mato Grosso,Março,448,CO,3,Q1
2007,Mato Grosso,Março,476,CO,3,Q1
2008,Mato Grosso,Março,180,CO,3,Q1
2009,Mato Grosso,Março,325,CO,3,Q1
2010,Mato Grosso,Março,605,CO,3,Q1
2011,Mato Grosso,Março,252,CO,3,Q1
2012,Mato Grosso,Março,423,CO,3,Q1
2013,Mato Grosso,Março,563,CO,3,Q1
2014,Mato Grosso,Março,655,CO,3,Q1
2015,Mato Grosso,Março,705,CO,3,Q1
2016,Mato Grosso,Março,1085,CO,3,Q1
2017,Mato Grosso,Março,719,CO,3,Q1
1998,Mato Grosso,Abril,0,CO,4,Q2
1999,Mato Grosso,Abril,76,CO,4,Q2
2000,Mato Grosso,Abril,59,CO,4,Q2
2001,Mato Grosso,Abril,309,CO,4,Q2
2002,Mato Grosso,Abril,641,CO,4,Q2
2003,Mato Grosso,Abril,903,CO,4,Q2
2004,Mato Grosso,Abril,441,CO,4,Q2
2005,Mato Grosso,Abril,372,CO,4,Q2
2006,Mato Grosso,Abril,161,CO,4,Q2
2007,Mato Grosso,Abril,79,CO,4,Q2
2008,Mato Grosso,Abril,274,CO,4,Q2
2009,Mato Grosso,Abril,169,CO,4,Q2
2010,Mato Grosso,Abril,769,CO,4,Q2
2011,Mato Grosso,Abril,345,CO,4,Q2
2012,Mato Grosso,Abril,521,CO,4,Q2
2013,Mato Grosso,Abril,338,CO,4,Q2
2014,Mato Grosso,Abril,859,CO,4,Q2
2015,Mato Grosso,Abril,947,CO,4,Q2
2016,Mato Grosso,Abril,1770,CO,4,Q2
2017,Mato Grosso,Abril,606,CO,4,Q2
1998,Mato Grosso,Maio,0,CO,5,Q2
1999,Mato Grosso,Maio,731,CO,5,Q2
2000,Mato Grosso,Maio,1194,CO,5,Q2
2001,Mato Grosso,Maio,1193,CO,5,Q2
2002,Mato Grosso,Maio,2528,CO,5,Q2
2003,Mato Grosso,Maio,942,CO,5,Q2
2004,Mato Grosso,Maio,2413,CO,5,Q2
2005,Mato Grosso,Maio,1641,CO,5,Q2
2006,Mato Grosso,Maio,269,CO,5,Q2
2007,Mato Grosso,Maio,359,CO,5,Q2
2008,Mato Grosso,Maio,119,CO,5,Q2
2009,Mato Grosso,Maio,516,CO,5,Q2
2010,Mato Grosso,Maio,1313,CO,5,Q2
2011,Mato Grosso,Maio,547,CO,5,Q2
2012,Mato Grosso,Maio,812,CO,5,Q2
2013,Mato Grosso,Maio,739,CO,5,Q2
2014,Mato Grosso,Maio,933,CO,5,Q2
2015,Mato Grosso,Maio,541,CO,5,Q2
2016,Mato Grosso,Maio,1081,CO,5,Q2
2017,Mato Grosso,Maio,845,CO,5,Q2
1998,Mato Grosso,Junho,2201,CO,6,Q2
1999,Mato Grosso,Junho,2201,CO,6,Q2
2000,Mato Grosso,Junho,4358,CO,6,Q2
2001,Mato Grosso,Junho,6665,CO,6,Q2
2002,Mato Grosso,Junho,7878,CO,6,Q2
2003,Mato Grosso,Junho,4313,CO,6,Q2
2004,Mato Grosso,Junho,9813,CO,6,Q2
2005,Mato Grosso,Junho,2294,CO,6,Q2
2006,Mato Grosso,Junho,856,CO,6,Q2
2007,Mato Grosso,Junho,1339,CO,6,Q2
2008,Mato Grosso,Junho,403,CO,6,Q2
2009,Mato Grosso,Junho,979,CO,6,Q2
2010,Mato Grosso,Junho,1025,CO,6,Q2
2011,Mato Grosso,Junho,974,CO,6,Q2
2012,Mato Grosso,Junho,1651,CO,6,Q2
2013,Mato Grosso,Junho,1213,CO,6,Q2
2014,Mato Grosso,Junho,1795,CO,6,Q2
2015,Mato Grosso,Junho,1402,CO,6,Q2
2016,Mato Grosso,Junho,1417,CO,6,Q2
2017,Mato Grosso,Junho,2041,CO,6,Q2
1998,Mato Grosso,Julho,3712,CO,7,Q3
1999,Mato Grosso,Julho,3926,CO,7,Q3
2000,Mato Grosso,Julho,1338,CO,7,Q3
2001,Mato Grosso,Julho,1555,CO,7,Q3
2002,Mato Grosso,Julho,5661,CO,7,Q3
2003,Mato Grosso,Julho,5435,CO,7,Q3
2004,Mato Grosso,Julho,11517,CO,7,Q3
2005,Mato Grosso,Julho,4172,CO,7,Q3
2006,Mato Grosso,Julho,1941,CO,7,Q3
2007,Mato Grosso,Julho,1790,CO,7,Q3
2008,Mato Grosso,Julho,1117,CO,7,Q3
2009,Mato Grosso,Julho,1613,CO,7,Q3
2010,Mato Grosso,Julho,3442,CO,7,Q3
2011,Mato Grosso,Julho,1061,CO,7,Q3
2012,Mato Grosso,Julho,2008,CO,7,Q3
2013,Mato Grosso,Julho,1630,CO,7,Q3
2014,Mato Grosso,Julho,2255,CO,7,Q3
2015,Mato Grosso,Julho,1533,CO,7,Q3
2016,Mato Grosso,Julho,3495,CO,7,Q3
2017,Mato Grosso,Julho,2790,CO,7,Q3
1998,Mato Grosso,Agosto,15406,CO,8,Q3
1999,Mato Grosso,Agosto,18566,CO,8,Q3
2000,Mato Grosso,Agosto,6063,CO,8,Q3
2001,Mato Grosso,Agosto,7762,CO,8,Q3
2002,Mato Grosso,Agosto,14086,CO,8,Q3
2003,Mato Grosso,Agosto,11132,CO,8,Q3
2004,Mato Grosso,Agosto,13603,CO,8,Q3
2005,Mato Grosso,Agosto,11570,CO,8,Q3
2006,Mato Grosso,Agosto,6218,CO,8,Q3
2007,Mato Grosso,Agosto,14453,CO,8,Q3
2008,Mato Grosso,Agosto,2875,CO,8,Q3
2009,Mato Grosso,Agosto,2250,CO,8,Q3
2010,Mato Grosso,Agosto,14608,CO,8,Q3
2011,Mato Grosso,Agosto,2628,CO,8,Q3
2012,Mato Grosso,Agosto,6195,CO,8,Q3
2013,Mato Grosso,Agosto,3568,CO,8,Q3
2014,Mato Grosso,Agosto,7167,CO,8,Q3
2015,Mato Grosso,Agosto,5112,CO,8,Q3
2016,Mato Grosso,Agosto,6228,CO,8,Q3
2017,Mato Grosso,Agosto,6229,CO,8,Q3
1998,Mato Grosso,Setembro,10363,CO,9,Q3
1999,Mato Grosso,Setembro,11729,CO,9,Q3
2000,Mato Grosso,Setembro,6251,CO,9,Q3
2001,Mato Grosso,Setembro,8490,CO,9,Q3
2002,Mato Grosso,Setembro,11034,CO,9,Q3
2003,Mato Grosso,Setembro,15790,CO,9,Q3
2004,Mato Grosso,Setembro,24994,CO,9,Q3
2005,Mato Grosso,Setembro,20551,CO,9,Q3
2006,Mato Grosso,Setembro,12661,CO,9,Q3
2007,Mato Grosso,Setembro,25963,CO,9,Q3
2008,Mato Grosso,Setembro,7965,CO,9,Q3
2009,Mato Grosso,Setembro,3129,CO,9,Q3
2010,Mato Grosso,Setembro,18366,CO,9,Q3
2011,Mato Grosso,Setembro,6332,CO,9,Q3
2012,Mato Grosso,Setembro,10344,CO,9,Q3
2013,Mato Grosso,Setembro,5576,CO,9,Q3
2014,Mato Grosso,Setembro,7081,CO,9,Q3
2015,Mato Grosso,Setembro,11068,CO,9,Q3
2016,Mato Grosso,Setembro,8980,CO,9,Q3
2017,Mato Grosso,Setembro,23945,CO,9,Q3
1998,Mato Grosso,Outubro,2707,CO,10,Q4
1999,Mato Grosso,Outubro,6109,CO,10,Q4
2000,Mato Grosso,Outubro,6062,CO,10,Q4
2001,Mato Grosso,Outubro,6543,CO,10,Q4
2002,Mato Grosso,Outubro,9375,CO,10,Q4
2003,Mato Grosso,Outubro,5341,CO,10,Q4
2004,Mato Grosso,Outubro,9295,CO,10,Q4
2005,Mato Grosso,Outubro,7765,CO,10,Q4
2006,Mato Grosso,Outubro,2327,CO,10,Q4
2007,Mato Grosso,Outubro,4890,CO,10,Q4
2008,Mato Grosso,Outubro,6326,CO,10,Q4
2009,Mato Grosso,Outubro,2579,CO,10,Q4
2010,Mato Grosso,Outubro,4465,CO,10,Q4
2011,Mato Grosso,Outubro,2010,CO,10,Q4
2012,Mato Grosso,Outubro,2837,CO,10,Q4
2013,Mato Grosso,Outubro,1986,CO,10,Q4
2014,Mato Grosso,Outubro,5281,CO,10,Q4
2015,Mato Grosso,Outubro,6490,CO,10,Q4
2016,Mato Grosso,Outubro,2749,CO,10,Q4
2017,Mato Grosso,Outubro,4800,CO,10,Q4
1998,Mato Grosso,Novembro,182,CO,11,Q4
1999,Mato Grosso,Novembro,842,CO,11,Q4
2000,Mato Grosso,Novembro,502,CO,11,Q4
2001,Mato Grosso,Novembro,373,CO,11,Q4
2002,Mato Grosso,Novembro,2905,CO,11,Q4
2003,Mato Grosso,Novembro,2097,CO,11,Q4
2004,Mato Grosso,Novembro,2405,CO,11,Q4
2005,Mato Grosso,Novembro,1368,CO,11,Q4
2006,Mato Grosso,Novembro,1031,CO,11,Q4
2007,Mato Grosso,Novembro,299,CO,11,Q4
2008,Mato Grosso,Novembro,190,CO,11,Q4
2009,Mato Grosso,Novembro,588,CO,11,Q4
2010,Mato Grosso,Novembro,768,CO,11,Q4
2011,Mato Grosso,Novembro,1103,CO,11,Q4
2012,Mato Grosso,Novembro,375,CO,11,Q4
2013,Mato Grosso,Novembro,1064,CO,11,Q4
2014,Mato Grosso,Novembro,1018,CO,11,Q4
2015,Mato Grosso,Novembro,1930,CO,11,Q4
2016,Mato Grosso,Novembro,918,CO,11,Q4
2017,Mato Grosso,Novembro,813,CO,11,Q4
1998,Mato Grosso,Dezembro,76,CO,12,Q4
1999,Mato Grosso,Dezembro,47,CO,12,Q4
2000,Mato Grosso,Dezembro,98,CO,12,Q4
2001,Mato Grosso,Dezembro,37,CO,12,Q4
2002,Mato Grosso,Dezembro,1157,CO,12,Q4
2003,Mato Grosso,Dezembro,1622,CO,12,Q4
2004,Mato Grosso,Dezembro,1217,CO,12,Q4
2005,Mato Grosso,Dezembro,246,CO,12,Q4
2006,Mato Grosso,Dezembro,23,CO,12,Q4
2007,Mato Grosso,Dezembro,81,CO,12,Q4
2008,Mato Grosso,Dezembro,159,CO,12,Q4
2009,Mato Grosso,Dezembro,171,CO,12,Q4
2010,Mato Grosso,Dezembro,846,CO,12,Q4
2011,Mato Grosso,Dezembro,431,CO,12,Q4
2012,Mato Grosso,Dezembro,492,CO,12,Q4
2013,Mato Grosso,Dezembro,447,CO,12,Q4
2014,Mato Grosso,Dezembro,466,CO,12,Q4
2015,Mato Grosso,Dezembro,1777,CO,12,Q4
2016,Mato Grosso,Dezembro,425,CO,12,Q4
1998,Mato Grosso do Sul,Janeiro,0,CO,1,Q1
1999,Mato Grosso do Sul,Janeiro,239,CO,1,Q1
2000,Mato Grosso do Sul,Janeiro,326,CO,1,Q1
2001,Mato Grosso do Sul,Janeiro,97,CO,1,Q1
2002,Mato Grosso do Sul,Janeiro,304,CO,1,Q1
2003,Mato Grosso do Sul,Janeiro,182,CO,1,Q1
2004,Mato Grosso do Sul,Janeiro,258,CO,1,Q1
2005,Mato Grosso do Sul,Janeiro,59,CO,1,Q1
2006,Mato Grosso do Sul,Janeiro,59,CO,1,Q1
2007,Mato Grosso do Sul,Janeiro,19,CO,1,Q1
2008,Mato Grosso do Sul,Janeiro,63,CO,1,Q1
2009,Mato Grosso do Sul,Janeiro,229,CO,1,Q1
2010,Mato Grosso do Sul,Janeiro,72,CO,1,Q1
2011,Mato Grosso do Sul,Janeiro,129,CO,1,Q1
2012,Mato Grosso do Sul,Janeiro,201,CO,1,Q1
2013,Mato Grosso do Sul,Janeiro,174,CO,1,Q1
2014,Mato Grosso do Sul,Janeiro,197,CO,1,Q1
2015,Mato Grosso do Sul,Janeiro,226,CO,1,Q1
2016,Mato Grosso do Sul,Janeiro,127,CO,1,Q1
2017,Mato Grosso do Sul,Janeiro,355,CO,1,Q1
1998,Mato Grosso do Sul,Fevereiro,0,CO,2,Q1
1999,Mato Grosso do Sul,Fevereiro,69,CO,2,Q1
2000,Mato Grosso do Sul,Fevereiro,81,CO,2,Q1
2001,Mato Grosso do Sul,Fevereiro,89,CO,2,Q1
2002,Mato Grosso do Sul,Fevereiro,98,CO,2,Q1
2003,Mato Grosso do Sul,Fevereiro,108,CO,2,Q1
2004,Mato Grosso do Sul,Fevereiro,169,CO,2,Q1
2005,Mato Grosso do Sul,Fevereiro,221,CO,2,Q1
2006,Mato Grosso do Sul,Fevereiro,104,CO,2,Q1
2007,Mato Grosso do Sul,Fevereiro,111,CO,2,Q1
2008,Mato Grosso do Sul,Fevereiro,78,CO,2,Q1
2009,Mato Grosso do Sul,Fevereiro,164,CO,2,Q1
2010,Mato Grosso do Sul,Fevereiro,157,CO,2,Q1
2011,Mato Grosso do Sul,Fevereiro,61,CO,2,Q1
2012,Mato Grosso do Sul,Fevereiro,112,CO,2,Q1
2013,Mato Grosso do Sul,Fevereiro,100,CO,2,Q1
2014,Mato Grosso do Sul,Fevereiro,139,CO,2,Q1
2015,Mato Grosso do Sul,Fevereiro,148,CO,2,Q1
2016,Mato Grosso do Sul,Fevereiro,187,CO,2,Q1
2017,Mato Grosso do Sul,Fevereiro,165,CO,2,Q1
1998,Mato Grosso do Sul,Março,0,CO,3,Q1
1999,Mato Grosso do Sul,Março,100,CO,3,Q1
2000,Mato Grosso do Sul,Março,23,CO,3,Q1
2001,Mato Grosso do Sul,Março,39,CO,3,Q1
2002,Mato Grosso do Sul,Março,115,CO,3,Q1
2003,Mato Grosso do Sul,Março,137,CO,3,Q1
2004,Mato Grosso do Sul,Março,225,CO,3,Q1
2005,Mato Grosso do Sul,Março,158,CO,3,Q1
2006,Mato Grosso do Sul,Março,137,CO,3,Q1
2007,Mato Grosso do Sul,Março,137,CO,3,Q1
2008,Mato Grosso do Sul,Março,97,CO,3,Q1
2009,Mato Grosso do Sul,Março,118,CO,3,Q1
2010,Mato Grosso do Sul,Março,149,CO,3,Q1
2011,Mato Grosso do Sul,Março,37,CO,3,Q1
2012,Mato Grosso do Sul,Março,169,CO,3,Q1
2013,Mato Grosso do Sul,Março,158,CO,3,Q1
2014,Mato Grosso do Sul,Março,95,CO,3,Q1
2015,Mato Grosso do Sul,Março,190,CO,3,Q1
2016,Mato Grosso do Sul,Março,143,CO,3,Q1
2017,Mato Grosso do Sul,Março,170,CO,3,Q1
1998,Mato Grosso do Sul,Abril,0,CO,4,Q2
1999,Mato Grosso do Sul,Abril,97,CO,4,Q2
2000,Mato Grosso do Sul,Abril,90,CO,4,Q2
2001,Mato Grosso do Sul,Abril,108,CO,4,Q2
2002,Mato Grosso do Sul,Abril,230,CO,4,Q2
2003,Mato Grosso do Sul,Abril,126,CO,4,Q2
